ResourceID,area_name,area_name_type,address_number_street,city,description,map
34e832f3-fd9e-4b6d-9220-0c631750d7ef,492 Dryden Crossing,Latest,492 Dryden Crossing,London,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.","MULTIPOLYGON (((-0.11281721 51.51802525,-0.1128626 51.51802904,-0.1128591 51.51820074,-0.11252322 51.51818454,-0.11228255 51.51814874,-0.11212197 51.51813861,-0.11212253 51.51813538,-0.11178 51.51805684,-0.11177658 51.51806281,-0.11167525 51.51805597,-0.11170268 51.51789796,-0.11171967 51.51744888,-0.11208937 51.51745582,-0.11208652 51.51753877,-0.11228458 51.51754178,-0.11238311 51.51751189,-0.11244844 51.51758758,-0.11236267 51.51757739,-0.11245028 51.51761279,-0.11245669 51.51761469,-0.11245955 51.51761519,-0.11246243 51.51761524,-0.11249742 51.51764412,-0.11227566 51.51772266,-0.11222023 51.51771763,-0.11220031 51.51780211,-0.11223715 51.5178,-0.11235577 51.51777224,-0.1123711 51.51776754,-0.11237987 51.51783422,-0.11247306 51.51781144,-0.11243468 51.51774608,-0.11258961 51.51771521,-0.11281721 51.51802525),(-0.11254983 51.51787545,-0.11249511 51.51789156,-0.11254076 51.51795183,-0.11259548 51.51793571,-0.11254983 51.51787545)))"
0a0e9db1-2740-483f-901a-fc7769f34a4a,509 Old Gate Avenue,Alternative,509 Old Gate Avenue,London,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","MULTIPOLYGON (((-0.110868 51.51777931,-0.11085742 51.51789559,-0.11091792 51.51789657,-0.11094139 51.51746872,-0.11107565 51.51746342,-0.11103491 51.51801625,-0.11072759 51.5179506,-0.11049836 51.51791013,-0.11058678 51.51704476,-0.11125727 51.51705206,-0.11131669 51.51701992,-0.11124792 51.51654994,-0.11215917 51.51640221,-0.1127148 51.51701572,-0.11174212 51.51737991,-0.11174109 51.51740489,-0.11093469 51.51740422,-0.11092244 51.51764808,-0.11073312 51.5176427,-0.11070496 51.51776931,-0.110868 51.51777931),(-0.1117349 51.51729661,-0.11173576 51.51725157,-0.11115047 51.51724709,-0.11114961 51.51729222,-0.1117349 51.51729661),(-0.11213447 51.51707625,-0.11232032 51.51700865,-0.11228317 51.51696929,-0.11208876 51.51701751,-0.11213447 51.51707625),(-0.11141697 51.51677334,-0.1114465 51.51684351,-0.11148644 51.51683606,-0.11144546 51.51671175,-0.11137881 51.51672012,-0.11141697 51.51677334),(-0.1117346 51.51659986,-0.11148593 51.51663588,-0.11149506 51.51666264,-0.11174443 51.51662709,-0.1117346 51.51659986),(-0.11076553 51.51745168,-0.11076646 51.51741527,-0.11068852 51.51741447,-0.11068759 51.51745087,-0.11076553 51.51745168),(-0.11096839 51.51724452,-0.11096783 51.51726519,-0.11110787 51.51726655,-0.11110843 51.51724588,-0.11096839 51.51724452),(-0.11086846 51.51712376,-0.11079076 51.51712062,-0.11078479 51.51717772,-0.11086249 51.51718086,-0.11086846 51.51712376),(-0.11106287 51.51714533,-0.11097717 51.51714394,-0.11097579 51.5171772,-0.11106149 51.51717858,-0.11106287 51.51714533),(-0.11195025 51.51701753,-0.11187605 51.51704116,-0.11196728 51.51715278,-0.11204148 51.51712916,-0.11195025 51.51701753),(-0.11161136 51.51693474,-0.1116114 51.5168744,-0.11143052 51.51687428,-0.11143048 51.51693461,-0.11161136 51.51693474),(-0.11190561 51.51653913,-0.11179899 51.51657293,-0.11188418 51.51667736,-0.11199079 51.51664364,-0.11190561 51.51653913),(-0.11167019 51.51682948,-0.11177367 51.51681586,-0.11173602 51.5167051,-0.11163254 51.51671881,-0.11167019 51.51682948),(-0.11204627 51.51689138,-0.11226885 51.51681727,-0.11222349 51.51676735,-0.11176567 51.51689766,-0.11179683 51.51694582,-0.11205334 51.51691218,-0.11204627 51.51689138)))"
df4aea9e-a6b2-4bdf-b123-c394c744e2e5,60 Stang Pass,Alternative,60 Stang Pass,London,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.","MULTIPOLYGON (((-0.11134295 51.5179704,-0.11138314 51.51771665,-0.11114878 51.51770263,-0.11116263 51.51760825,-0.11149689 51.51762892,-0.11148166 51.51771815,-0.11151254 51.51772089,-0.11151708 51.51766342,-0.11159844 51.51766517,-0.11157569 51.51802361,-0.1115565 51.51803445,-0.11112744 51.51801639,-0.11111642 51.51801082,-0.11112368 51.51795743,-0.11112447 51.51795565,-0.11134295 51.5179704),(-0.11144657 51.51793925,-0.11147719 51.51794118,-0.11149937 51.51780575,-0.11146875 51.51780382,-0.11144657 51.51793925)))"
39825549-b107-48c4-af42-85c1636ccb1b,916 Ridgeway Center,Former,916 Ridgeway Center,London,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.","MULTIPOLYGON (((-0.08468485 51.51923106,-0.0839068 51.51904173,-0.08390569 51.51904064,-0.08413444 51.51867298,-0.08408153 51.51859433,-0.0837619 51.51851717,-0.08380989 51.51843837,-0.0839564 51.51839895,-0.08404556 51.51825616,-0.08512958 51.51852161,-0.08468485 51.51923106)))"
aebc4157-fb22-4dc3-8b79-650453864d37,00311 Russell Way,Alternative,00311 Russell Way,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.","MULTIPOLYGON (((-0.0969033 51.53357278,-0.09684237 51.5335056,-0.09722387 51.53336773,-0.09729837 51.53344816,-0.09729415 51.53345961,-0.09717636 51.53350086,-0.09715843 51.53348123,-0.0969033 51.53357278)))"
62fd679b-a084-4188-8eef-0b5e9dc2bda5,309 Nancy Avenue,Latest,309 Nancy Avenue,London,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.","MULTIPOLYGON (((-0.09857746 51.53406349,-0.0988234 51.53396073,-0.0987859 51.53390554,-0.098871 51.53388759,-0.09891121 51.53396063,-0.09903 51.53391265,-0.09909755 51.53393532,-0.09877494 51.5342898,-0.09877392 51.53429697,-0.09884569 51.53432206,-0.09937662 51.53369462,-0.09930738 51.53367479,-0.09926998 51.53371753,-0.09848544 51.53386704,-0.09848224 51.53386078,-0.09829761 51.53392119,-0.09823402 51.53384534,-0.09844001 51.53378078,-0.09925018 51.53361137,-0.09955642 51.53371543,-0.0987515 51.5346377,-0.09871461 51.53463728,-0.09803458 51.53391162,-0.09816335 51.53386641,-0.09868142 51.53442326,-0.09867923 51.53442403,-0.09874949 51.53446806,-0.09882753 51.53437725,-0.09871515 51.53434053,-0.09870736 51.53433726,-0.09838865 51.53400297,-0.09848098 51.53396705,-0.09857746 51.53406349),(-0.09876336 51.53408323,-0.09862921 51.53413636,-0.09872033 51.53423361,-0.09874392 51.53422095,-0.09883343 51.53411449,-0.09876336 51.53408323)))"
301a93e7-4ac7-4a46-b3cb-2224aee64bfb,89486 Farragut Junction,Former,89486 Farragut Junction,London,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","MULTIPOLYGON (((-0.09982279 51.53242949,-0.09917074 51.53206759,-0.09916934 51.53206649,-0.09916768 51.53206484,-0.09916687 51.53206357,-0.09916622 51.53206176,-0.09916616 51.53205987,-0.09916638 51.53205799,-0.09916732 51.53205621,-0.09916824 51.53205487,-0.09916944 51.53205372,-0.09914208 51.53203916,-0.09898135 51.53192415,-0.09896773 51.53192932,-0.09876289 51.5317207,-0.09859633 51.53151378,-0.09868104 51.53147055,-0.09871391 51.53147046,-0.09872153 51.53147094,-0.09872282 51.53147114,-0.09872639 51.53147201,-0.0987298 51.53147314,-0.09873292 51.53147454,-0.09873657 51.53147676,-0.09874088 51.53148079,-0.09874197 51.53148224,-0.09874357 51.53148533,-0.09874408 51.53148695,-0.09874441 51.5314893,-0.09874431 51.53149172,-0.09874332 51.53149485,-0.09878154 51.53154304,-0.09881813 51.53155065,-0.09885411 51.53156257,-0.09888692 51.53157785,-0.09891456 51.53159619,-0.09893697 51.53158774,-0.0991328 51.53179118,-0.09928834 51.53190269,-0.09929118 51.53190714,-0.09929155 51.53190867,-0.09929146 51.53191074,-0.09929063 51.53191333,-0.09928745 51.53191706,-0.09925768 51.53196729,-0.09926029 51.5319668,-0.09926362 51.53196658,-0.09926708 51.53196664,-0.09926965 51.53196704,-0.09927222 51.53196771,-0.09927449 51.53196856,-0.09927985 51.53197143,-0.09925547 51.53199945,-0.09981594 51.53231005,-0.10004344 51.53215124,-0.10014351 51.53220637,-0.09982279 51.53242949)))"
0ddaceb0-afec-4f8d-b8a4-7ce48d8f4e1f,5988 Spohn Street,Alternative,5988 Spohn Street,London,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.","MULTIPOLYGON (((-0.09977017 51.53333662,-0.09859674 51.53324782,-0.09861191 51.53313989,-0.09982186 51.53324465,-0.09977017 51.53333662)))"
6574fca7-dac0-4ab4-afd0-696300e8318f,34 Dakota Way,Latest,34 Dakota Way,London,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,"MULTIPOLYGON (((-0.09950947 51.53353068,-0.09959566 51.53339656,-0.0997236 51.5334266,-0.09963856 51.53356415,-0.09950947 51.53353068)))"
71076b70-885f-41b2-99eb-0147aad72c85,5416 Fisk Avenue,Alternative,5416 Fisk Avenue,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","MULTIPOLYGON (((-0.09930009 51.5319598,-0.09945062 51.53185244,-0.09962317 51.5319466,-0.0995565 51.531993,-0.0994662 51.53194217,-0.0994276 51.53196888,-0.09951818 51.5320199,-0.09946976 51.53205391,-0.09930009 51.5319598)))"
d481bd6d-c850-491f-b0db-f568fcb186d1,61589 Mallard Crossing,Latest,61589 Mallard Crossing,London,In congue. Etiam justo. Etiam pretium iaculis justo.,"MULTIPOLYGON (((-0.09836508 51.533624,-0.09789872 51.53376374,-0.09743856 51.5332812,-0.09754107 51.53324329,-0.09753886 51.53324092,-0.09807663 51.53315873,-0.098077 51.53316044,-0.09854538 51.53315185,-0.09854453 51.53322413,-0.09762614 51.53330214,-0.09796146 51.53366988,-0.09832054 51.53355799,-0.09829079 51.533521,-0.09915964 51.53338284,-0.09923899 51.5333817,-0.0994859 51.53343201,-0.09944171 51.5335133,-0.09930975 51.53347924,-0.09916917 51.53346213,-0.09836508 51.533624)))"
14027aa1-2388-4466-857d-16ff145f42af,472 Summit Place,Former,472 Summit Place,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","MULTIPOLYGON (((-0.09805054 51.53290966,-0.09808139 51.53290629,-0.09808483 51.53287227,-0.09890659 51.53288109,-0.09888969 51.53299943,-0.09807292 51.53298844,-0.09807243 51.53300012,-0.09785959 51.5330214,-0.09783659 51.53293335,-0.0979574 51.53291993,-0.09793684 51.53284586,-0.0980284 51.53283205,-0.09805054 51.53290966)))"
f9c61542-d5b8-4ac9-b196-c1e1eb3738e8,41 Meadow Valley Terrace,Former,41 Meadow Valley Terrace,London,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.","MULTIPOLYGON (((-0.09875745 51.53337722,-0.09858746 51.53340819,-0.0985873 51.53331529,-0.09884443 51.53333142,-0.09884298 51.53334893,-0.09875745 51.53337722)))"
d974ddc0-3b7c-4b7c-97a9-4bc632bd1996,21 Daystar Lane,Alternative,21 Daystar Lane,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","MULTIPOLYGON (((-0.09805697 51.53345057,-0.09840577 51.53342592,-0.09841445 51.5334427,-0.09824061 51.53347945,-0.09797472 51.53355931,-0.09783081 51.53335563,-0.09838251 51.53331305,-0.0983944 51.53337709,-0.098025 51.53340464,-0.09805697 51.53345057)))"
820f0cf5-b469-494e-8bb0-0a1747395008,7 Monterey Court,Former,7 Monterey Court,London,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","MULTIPOLYGON (((-0.0972075 51.53252918,-0.09716862 51.53247289,-0.0973369 51.53242724,-0.09737594 51.53248344,-0.0972075 51.53252918)))"
7456a760-1f0a-46a6-8f19-197741b1cfc7,74 Dahle Avenue,Latest,74 Dahle Avenue,London,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","MULTIPOLYGON (((-0.09685994 51.53181206,-0.0968768 51.53181575,-0.09682503 51.53186436,-0.09695327 51.53205664,-0.09704436 51.53206756,-0.09690076 51.53212278,-0.09683469 51.53202702,-0.09668559 51.53206533,-0.09674787 51.53215897,-0.09666042 51.53218138,-0.09647926 51.53191001,-0.09656674 51.5318867,-0.09662683 51.53197733,-0.09677474 51.53193972,-0.09670849 51.53184134,-0.09682294 51.53181092,-0.09675408 51.53171277,-0.0968986 51.53167339,-0.09694147 51.53173451,-0.09697771 51.531678,-0.09725739 51.53174773,-0.09731146 51.53175472,-0.09739885 51.53188563,-0.09739126 51.53194324,-0.09727657 51.53211764,-0.09718598 51.53209458,-0.09721851 51.53214412,-0.09710417 51.53217545,-0.09707001 51.53212687,-0.0970329 51.53211773,-0.09706224 51.53207099,-0.09717753 51.53209652,-0.09729497 51.5319183,-0.09721808 51.53180869,-0.09694583 51.53174061,-0.09697399 51.5317809,-0.09685994 51.53181206)))"
c0a6f468-4842-4f21-b7c6-22bb2782c23a,28 Pennsylvania Crossing,Latest,28 Pennsylvania Crossing,London,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","MULTIPOLYGON (((-0.0968472 51.53244267,-0.09693164 51.53241949,-0.09698133 51.53249008,-0.09689688 51.53251326,-0.0968472 51.53244267)))"
8b001db2-897e-48b8-a6a5-6758bcc9218e,105 Buell Drive,Former,105 Buell Drive,London,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,"MULTIPOLYGON (((-0.09677678 51.53160388,-0.09692469 51.53137634,-0.09688803 51.53132179,-0.09699515 51.5312943,-0.0970281 51.5313442,-0.09702529 51.53140135,-0.09691132 51.53157576,-0.09681502 51.53155126,-0.09684889 51.53160352,-0.09673212 51.53163427,-0.09669898 51.53158535,-0.09677678 51.53160388)))"
2a454186-34bf-421c-93ce-3a5aa74c808b,3 Nancy Avenue,Latest,3 Nancy Avenue,London,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","MULTIPOLYGON (((-0.09656803 51.53335925,-0.09666773 51.53332319,-0.09683833 51.53350554,-0.09673717 51.53354229,-0.09656803 51.53335925)))"
948be312-0655-4331-a883-1d7012a8c772,8 Shelley Plaza,Primary,8 Shelley Plaza,London,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","MULTIPOLYGON (((-0.09680306 51.53234969,-0.09684706 51.53240787,-0.09675291 51.53243557,-0.09670891 51.53237739,-0.09680306 51.53234969)))"
5af88da1-881f-40d7-9cf6-3fda13a49db1,8 Bunker Hill Place,Alternative,8 Bunker Hill Place,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","MULTIPOLYGON (((-0.09661395 51.53223422,-0.09670813 51.53220931,-0.0967497 51.5322705,-0.09665552 51.53229541,-0.09661395 51.53223422)))"
cc403d79-774b-4ff6-a6a1-7f282b31e4de,55 Forest Dale Avenue,Primary,55 Forest Dale Avenue,London,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","MULTIPOLYGON (((-0.09629372 51.53163992,-0.0962008 51.53149993,-0.09651924 51.53141832,-0.09658366 51.53151558,-0.09660844 51.53150924,-0.0966726 51.53152647,-0.09660909 51.53156276,-0.09653112 51.53158263,-0.09646835 51.53148728,-0.09632188 51.53152492,-0.09638264 51.53161664,-0.09629372 51.53163992)))"
7fd465e4-2e34-4181-af46-6d405efd184a,492 Lotheville Plaza,Alternative,492 Lotheville Plaza,London,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,"MULTIPOLYGON (((-0.09647826 51.53186836,-0.09638266 51.53189271,-0.09634321 51.53183254,-0.09643881 51.53180819,-0.09647826 51.53186836)))"
6d58eafe-19ce-4502-a591-8cf794549eab,99984 La Follette Parkway,Primary,99984 La Follette Parkway,London,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.","MULTIPOLYGON (((-0.09638332 51.53172824,-0.09628686 51.53175267,-0.09624674 51.53169123,-0.09634336 51.53166672,-0.09638332 51.53172824)))"
71b72b64-09a2-4dfb-94be-524ab5fed92d,2 Welch Street,Latest,2 Welch Street,London,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","MULTIPOLYGON (((-0.09891255 51.52867844,-0.09881675 51.52852806,-0.09868799 51.5285596,-0.09858321 51.5283893,-0.09986895 51.52808361,-0.10004159 51.52835538,-0.09975525 51.52842502,-0.09963914 51.52824283,-0.09946146 51.528286,-0.09960759 51.52851588,-0.09950175 51.52854051,-0.09951189 51.52855335,-0.09960289 51.52853172,-0.09962984 51.52857703,-0.09941707 51.52862834,-0.09938083 51.52856742,-0.09891255 51.52867844),(-0.09912854 51.52851872,-0.09932009 51.52847147,-0.09924708 51.52835518,-0.09905415 51.52840107,-0.09912854 51.52851872)))"
