ResourceID,OrgUID,Organisation Name,Name Type,Currency,Contact Point,Contact Point Type,Notes,Description Type
19afff95-0c5b-45b6-b7e2-978b82906ba4,OLO551,Foundation Engineering Limited,Primary,Current,,,,
19d929a5-4430-4fd4-b3e2-33fdf17c08ee,OLO1007,Giles Quarme & Associates,Primary,Current,,,,
1a012d57-7bf7-4913-8839-9c64144167f3,OLO71,London South Bank University,Primary,Current,020 7815 7815,Telephone,,
1a364477-d885-4849-8e83-4c98e0761e86,OLO1979,"Robinson, Kenning and Gallagher",Primary,Current,,,,
1ae80b70-3874-4085-a619-e00b0df9254f,OLO1510,Carillion Integrated Services,Primary,Current,,,,
1b42d09b-37f5-4787-bd80-00ce478b6744,OLO1669,Arcadis,Primary,Current,,,,
1b42d09b-37f5-4787-bd80-00ce478b6744,,Arcadis Design and Consultancy,Alternative,Current,,,,
1b66b604-1127-475b-90cf-04f275d82896,OLO848,London Borough of Harrow,Primary,Current,,,,
1b68bc4c-ef74-4cbc-a8d5-bee6092f17b5,OLO1204,L&Q,Primary,Current,0300 456 9998,Telephone,,
1b68bc4c-ef74-4cbc-a8d5-bee6092f17b5,,London and Quadrant Housing Trust,Alternative,Current,0300 456 9998,Telephone,,
1b68bc4c-ef74-4cbc-a8d5-bee6092f17b5,,L & Q Housing Association,Alternative,Current,0300 456 9998,Telephone,,
1b769856-1091-40b3-910b-8102fc7f7895,OLO1675,UniversitÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â© Bordeaux Montaigne,Primary,Current,,,,
1bb772dc-20a9-416f-884f-7017a0377322,OLO1176,AGB Environmental Ltd,Primary,Current,,,,
1bd0e0ae-61c3-47b3-82d5-e2a758bad5a0,OLO52,Entec UK Ltd,Primary,Current,01743 264101,Telephone,,
1bd0e0ae-61c3-47b3-82d5-e2a758bad5a0,,,,Current,01743 342010,Fax,,
1bf7d811-a412-4d3b-941f-e09f01a6f405,OLO1832,Dallas Pierce Quintero,Primary,Current,,,,
1c045a1f-5d36-459b-a665-b756ea18dd36,OLO945,Kingspark Developments Ltd,Former,Historic,,,Dissolved in 2002,Notes
1c81b6cc-87ff-4461-a86d-1e6d25f4b47a,OLO1067,Space Craft Architects,Primary,Current,2074070624,Telephone,,
1c81b6cc-87ff-4461-a86d-1e6d25f4b47a,,,,Current,info@spacecraft-architects.com,Email,,
1c8af398-e8d2-4517-81b4-f356dde1fbce,OLO1322,Lafarge Aggregates Ltd,Primary,Current,,,,
1cd154a8-b8dd-4708-b712-eaa90fd2271b,OLO1012,Viridor Waste Management,Primary,Current,,,,
1cea173d-01ee-4248-be96-b38dfd650b6b,OLO442,Worley Parsons,Primary,Current,0207 4071904,Telephone,www.worleyparsons.com,Notes
1cea173d-01ee-4248-be96-b38dfd650b6b,,,,Current,0207 4071208,Fax,www.worleyparsons.com,Notes
1ced43ff-7d7a-4fd5-bc9e-0b88d87dbfd3,OLO1672,Old Oak & Park Royal Development Corporation,Primary,Current,020 7983 5732,Telephone,,
1d29a0f5-0129-48b9-88cd-bbda5e0e1f7d,OLO794,The Imperial War Museum,Primary,Current,,,,
1d897b32-4825-4fd5-ac50-7c0b1b8c8ce2,OLO1938,Leconfield Property Group,Primary,Current,,,,
1e2a5787-7ec3-405c-a41b-366fa5328d9c,OLO172,Aperio Ltd,Primary,Current,,,,
1e3bcc4d-dc85-44e8-af1f-d5df95811f3b,OLO1038,Consultant Line Architects Ltd,Primary,Current,,,,
1e3ddb9a-963e-43c1-8f61-a8dbd18be50a,OLO709,Kingston Museum,Primary,Current,,,,
1e4bf76c-c931-4943-a779-5cdb5677231d,OLO5,Atkins Global Ltd,Primary,Current,ssfelectronicinvoices@Atkinsglobal.com,Email,Acquired by SNC-Lavalin in 2017 but continue to trade under the Atkins name.,Notes
1e4bf76c-c931-4943-a779-5cdb5677231d,,WS Atkins plc,Alternative,Current,ssfelectronicinvoices@Atkinsglobal.com,Email,Acquired by SNC-Lavalin in 2017 but continue to trade under the Atkins name.,Notes
1e4bf76c-c931-4943-a779-5cdb5677231d,,W S Atkins Heritage,Former,Current,ssfelectronicinvoices@Atkinsglobal.com,Email,Acquired by SNC-Lavalin in 2017 but continue to trade under the Atkins name.,Notes
1e7ca384-27b6-468b-b09e-7315b68cb87c,OLO1005,Stanhope Plc,Primary,Current,,,,
1e96721e-c8eb-4fdb-b931-a4349012373b,OLO1207,JBKS Architects,Primary,Current,,,,
1e979aba-dcca-4446-b314-8b58ba429eae,OLO1800,FQ Contractors Limited,Primary,Current,,,,
1f0047ac-c9ee-483a-820d-1df537bccbe2,OLO743,British Government,Primary,Current,,,,
1f09bc2a-4503-4cfc-8b21-31c6e853022f,OLO1426,University of West London,Primary,Current,,,,
1f155db6-a314-44bd-aa47-7bb0d219b31a,OLO1342,Kyriakides and Braier,Primary,Current,,,,
1f3e6b0f-5be4-4f0e-a952-7377d0381449,OLO402,Keltbray Group Holdings Limited,Primary,Current,0207 643 1000,Telephone,,
1f3e6b0f-5be4-4f0e-a952-7377d0381449,,,,Current,0207 643 1001,Fax,,
1f6d602d-6bd9-45ff-bec9-131f412b72e5,OLO1986,Christys' Hats,Primary,Current,,,,
1f767067-32c0-4b77-8237-3473342fd69a,OLO769,"Gordon, Lowther and Gunton",Former,Historic,,,"After the death of Lowther in 1900, the practice continued as Gordon & Gunton. William Henry Gunton joined as partner in 1916 and when Gordon retired, the firm became Gunton & Gunton.",Notes
20227bfa-a499-42d2-bb5c-dedb365080f0,OLO1316,Longcross Construction Ltd,Primary,Current,,,,
2022a6d4-aaf6-4fd5-8eca-0f47347c6471,OLO1984,Eleven10 Architecture,Primary,Current,2089496509,Telephone,,
2022a6d4-aaf6-4fd5-8eca-0f47347c6471,,,,Current,office@eleven10.co.uk,Email,,
20253653-9ada-4db5-aa1e-cb2317bf32f6,OLO867,MAP Archaeological Practise Ltd,Primary,Current,,,,
20eb6092-5392-4ea2-8ac0-1df4d3467678,OLO1248,George Wimpey Central London,Primary,Historic,,,,
21200273-35af-4f3b-b8a3-4d1609713cb8,OLO389,London County Council,Former,Historic,,,"Former council for inner London area (1889 - 1963) corresponding to today's London Boroughs of Camden, Greenwich, Hackney, Hammersmith and Fulham, Islington, Kensington and Chelsea, Lambeth, Lewisham, Southwark, Tower Hamlets, Wandsworth & Westminster.",Notes
214e2572-9d43-4ff3-bb82-654dc196f1ab,OLO1941,Drury McPherson Partnership,Primary,Current,,,,
21600018-f959-43be-ad83-6b6c41337414,OLO1567,St George (Central London) Ltd,Primary,Current,020 7610 9693 ?,Telephone,,
218d9a3f-259f-467a-b688-a786b7392808,OLO683,Freeland Rees Roberts Architects,Primary,Current,,,Freeland Rees Roberts Architects were established in 1981,Notes
21a817ec-d424-4159-9cd9-fa158f7c5b5d,OLO907,Thackray Williams LLP,Primary,Current,,,solicitors,Notes
21c0472b-908e-4891-b234-9dbdfd77b124,OLO506,London Borough of Wandsworth,Primary,Current,,,,
21da149d-d591-4286-9569-bc6ad007325e,OLO1551,DP9 Ltd,Primary,Current,,,,
21e073d3-41bb-42a7-b7f3-4856d2687a4c,OLO882,Atelier 5,Primary,Current,,,"Architectural company founded in Bern, Switzerland in the 1950s by the five architects Erwin Fritz, Samuel Gerber, Rolf Hesterberg, Hans Hostettler and Alfredo Pini.",Notes
21ea932d-1b26-4c08-8e8a-3973789aa3f1,OLO1449,Jolenevi Ltd,Primary,Current,,,,
22188210-2bf4-4e0c-9443-8d49eb2ed698,OLO783,Reading Museum,Primary,Current,0118 937 3400,Telephone,,
22188210-2bf4-4e0c-9443-8d49eb2ed698,,,,Current,0118 937 3481,Fax,,
22232cf3-e8a1-41e1-8b54-29c40ab7d5b0,OLO298,Salter Rex,Primary,Current,,,,
2274051c-9432-49bb-a106-0c7297e5deea,OLO1646,Erica Jong Architects,Primary,Current,,,,
22a08604-5447-4281-81ec-ea74f2242ba1,OLO426,Barrie Tankel Partnership Ltd,Primary,Current,020 7725 1700,Telephone,,
22ab8563-9c8c-49d5-8df4-50c4ef5c281b,OLO1102,HTA,Primary,Current,,,,
22b81cb8-6edb-4044-a431-610de6287b8c,OLO1237,A & Q Partnership Ltd,Primary,Current,,,,
22c124ac-6c72-4cd6-883d-7b7dee5b48b1,OLO1956,HGH Planning Limited,Primary,Current,,,,
22e15f4d-9024-4c04-9b27-fd9acfa39bcc,OLO786,ARP,Primary,Current,,,Paul Francis of Airfield Research group trading as ARP,Notes
22e53489-f3e7-43c3-b403-34c1f391bccf,OLO2032,Axis P.E.D Limited,Primary,Current,,,,
22fcbcec-64cf-44bc-97d4-741ad4a2989a,OLO557,SOCOTEC,Primary,Current,01283 554400,Telephone,,
22fcbcec-64cf-44bc-97d4-741ad4a2989a,,Environmental Scientifics Group (ESG),Former,Current,01283 554400,Telephone,,
22fcbcec-64cf-44bc-97d4-741ad4a2989a,,Soil Mechanics,Former,Current,01283 554400,Telephone,,
2310ab28-a37a-498b-b9c7-908be057c061,OLO1414,Malcolm Fryer Architects,Primary,Current,,,,
2366af65-c847-45ef-a533-7e36c816329f,OLO579,Terramech Investigations Limited,Primary,Current,,,,
23b2882a-66ac-4553-9357-c984c210e5d8,OLO1650,York Archaeological Trust for Excavation and Research Limited,Primary,Current,,,,
23ed80ca-f49e-4857-a931-205595d9b4f4,OLO841,Twickenham Academy,Primary,Current,,,,
2469248e-f139-4d08-b3bf-12609c1468d6,OLO1003,Theis and Khan Architects,Primary,Current,,,,
2487c732-0aac-4b7e-87b1-15045574f568,OLO1173,Chart Forte Court Ltd,Primary,Current,,,,
24cc0292-48f5-4a3c-a31a-bd1ba792b1aa,OLO1183,Sutherland House Ltd,Primary,Current,,,,
24e502ab-0aa5-44a7-afc7-be003d6b1bc0,OLO605,Greenwich Heritage Centre,Primary,Current,020 8854 2452,Telephone,,
250aed77-bc34-41ff-9315-4780472a6e77,OLO712,Research Design [Architecture] Ltd,Primary,Current,020 8297 4101,Telephone,,
250aed77-bc34-41ff-9315-4780472a6e77,,,,Current,020 8297 4102,Fax,,
250aed77-bc34-41ff-9315-4780472a6e77,,,,Current,info@researchdesign.co.uk,Email,,
250df667-e893-4e56-ab37-407ee7f0cfc1,OLO1948,TheMurkyDepths,Primary,Current,,,,
25271a52-df7b-48f0-a8d5-547f993768e9,OLO428,Joseph Morris and Sons,Primary,Current,,,Architects,Notes
25b754c7-74c5-4579-b00d-88ec70792d37,OLO1872,Milan Babic Architects Ltd,Primary,Current,,,,
25c254be-3e6a-4935-9cd3-888b87ef87c8,OLO837,Wembley History Society,Primary,Current,,,,
25d39243-e113-4898-9e3d-84560df707d5,OLO367,Southwark and Lambeth Archaeological Excavation Committee,Former,Historic,,,,
263038ff-733a-4845-8740-f6952e5a4d94,OLO1676,University of Leicester,Primary,Current,,,,
2642fca2-47d5-45e3-82c8-76089aad676d,OLO1525,Hyde Housing Association Ltd,Primary,Current,,,,
266863c8-2c5a-40c4-a982-37c21ec6a298,OLO1452,Findon Homes Limited,Primary,Current,,,,
26d73e9e-8fc4-4568-8683-9e3170ef64ec,OLO1502,Barnes Construction,Primary,Current,,,,
26d980cb-3d5e-424f-ba81-5ab98942bebf,OLO619,Lewisham Local history and archives centre,Primary,Current,Tel: 020 8297 0682,Telephone,,
26d980cb-3d5e-424f-ba81-5ab98942bebf,,,,Current, local.studies@lewisham.gov.uk,Email,,
26fdabb2-2327-4cb3-afc4-82bc2ddafde1,OLO1940,Mel Morris Conservation,Primary,Current,,,,
2747c515-cef4-41d0-bd60-d5742d1c920d,OLO1648,Darling Associates,Primary,Current,+44 (0)20 7630 0500,Telephone,www.darlingassociates.net,Notes
2747c515-cef4-41d0-bd60-d5742d1c920d,,,,Current,mail@darlingassociates.net,Email,www.darlingassociates.net,Notes
275aed06-d420-4773-9fcc-a4ddfd291901,OLO228,Mott MacDonald,Primary,Current,020 8774 2000,Telephone,,
27fca026-71f3-4c30-ba81-1bb08b614abd,OLO1045,J. Ollif & Son Limited,Primary,Current,,,,
2802fe57-fe87-455d-afaa-878032315c8c,OLO1179,Planning Potential,Primary,Current,,,,
2838e6c3-4a47-4972-82a8-2f32644baec5,OLO61,Parsons Archaeology,Primary,Current,,,,
285c9282-a71d-4593-a1dd-0de072433616,OLO502,Great Western Railway,Former,Historic,,,1833 - 1947,Notes
28953491-51a3-4e33-8c0a-1d592ff78a22,OLO1389,Archaeological Research Services Ltd,Primary,Current,,,,
28a60b77-30ed-4e85-86e1-44555428fe49,OLO1469,Oxford Dendrochronology Laboratory,Primary,Current,,,,
28b568d6-0abd-4034-bfed-0bfe86f6bc67,OLO1098,Regent Lodge Ltd,Primary,Current,,,,
28ca8220-4d63-4172-9df2-639f6a446f25,OLO673,Christiani & Nielsen,Former,Historic,,,,
28dbfb6f-fd3a-4558-9885-64f22a0f9eea,OLO344,North Middlesex Archaeological Research Committee,Primary,Current,,,,
28e0adae-8c06-4828-8a11-066758474e63,OLO1096,Gardiner and Theobold,Primary,Current,2072093000,Telephone,,
2963b6a6-4c89-4b56-8dd6-566fd578904c,OLO676,Vickers,Former,Historic,,,,
29811c9e-241e-457a-b6e2-08bbbed5c040,OLO1495,DLG Architects,Primary,Current,,,,
299dd958-8387-4c90-839a-81a1e557e7f3,OLO1214,Royal Museums Greenwich,Primary,Current,2088584422,Telephone,,
29b30c0d-364f-4d71-8b5a-a75e766ee5d7,OLO1408,Golder Associates (UK),Primary,Current,,,,
29fb7d1d-ee23-46c7-b4b7-35962d5426fd,OLO955,Gardner Partnership,Primary,Current,020 8771 8494,Telephone,,
2a910bac-bed5-4e23-9258-51e2d02ea738,OLO797,Digging Dad's Army Project,Primary,Current,,,,
2b1a4324-800b-4cb2-8bef-d9494898c7ef,OLO1620,Schofield Lothian Limited,Primary,Current,,,,
2b1e90d1-b328-49b9-a2c1-8da92c45ffd6,OLO1024,Central Street (Pear Tree) Limited,Primary,Current,,,,
2b38cf4b-bbc7-400d-8b05-258363dba060,OLO924,Mayfair Charities Limited,Primary,Current,,,,
2b402c3d-7159-4660-8aac-621878ebc501,OLO1381,Kent & Sussex Properties,Primary,Current,,,,
2b747e34-8122-41c2-aa11-2f1545281b26,OLO299,BACTEC International Limited,Primary,Current,01634 296757,Telephone,,
2b747e34-8122-41c2-aa11-2f1545281b26,,,,Current,01634 296779,Fax,,
2b747e34-8122-41c2-aa11-2f1545281b26,,,,Current,bactec.int@bactec.com,Email,,
2b7da8d7-fe6e-4540-bf32-d7bf5fb28b7c,OLO1112,Powerscourt Developments Ltd,Primary,Current,,,,
2bfe1b4a-9feb-49ea-8b8f-ff6e1dd3bf06,OLO784,Ingram Consultancy Limited,Primary,Current,01749 850 900,Telephone,,
2bfe1b4a-9feb-49ea-8b8f-ff6e1dd3bf06,,,,Current,enquiries@ingram-consultancy.co.uk,Email,,
2c6c3fe6-2348-4348-965a-62ecc65bc226,OLO834,Field Archaeology Specialists Ltd,Primary,Current,01904 652000,Telephone,,
2c6c3fe6-2348-4348-965a-62ecc65bc226,,,,Current,01904 749014,Fax,,
2c6edcfe-a788-4aa6-942f-2a6c8aac76ea,OLO1421,Neilcott Special Works,Primary,Current,,,,
2c703f92-94f0-4d7b-95de-6c61337b6cf0,OLO1962,Spurstone Heritage,Primary,Current,,,,
2c879d18-8d24-4008-b611-e58c00a2e02b,OLO694,Maile Studios,Primary,Current,,,"The firm of George Maile & Son, now Maile Studios, was originally founded in 1785 as monumental sculptoture. Circa 1941 they began to specialise in stained glass producing a number of pieces for churches around the country. Unclear if still in existance.",Notes
2c8d4e5d-694a-478b-8a5d-077cbb65584f,OLO1158,WRBC Services Limited,Primary,Current,,,,
2caca1f9-1d8d-42da-accf-9b390cdc4aac,OLO707,Chamberlin Powell Bon & Woods,Primary,Current,,,"Formerly until 1985 Chamberlin Powell  & Bon. The practice was founded in 1952 by Geoffry Powell (1920-1999), Peter (always known as Joe) Chamberlin (1919-1978) and Christoph Bon (1921-1999).",Notes
2cc252c0-446f-4e04-9fbe-87e5a6965af8,OLO864,London Borough of Merton,Primary,Current,,,,
2cc47b0b-2564-430a-a2a0-89ca9e7dbeeb,OLO1215,Cornerstone Estates Ltd,Primary,Current,,,,
2d778fcb-dd72-4fa8-9d06-1cb2cc5af5c4,OLO1372,Laing OÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢Rourke,Primary,Current,,,,
2d82745e-4a9d-4c96-ab91-d331f0ea48d1,OLO1898,Cultural Heritage Services,Primary,Current,,,,
2d83ac70-be8e-4d90-b660-7081e618880b,OLO425,Sturgis Associates LLP,Primary,Current,020 7613 2500,Telephone,,
2d8accd3-482d-41cd-a0c2-9fbf9f90eb89,OLO386,Guildhall Museum,Former,Historic,,,,
2dbead29-d043-4590-b11a-df817de20fb0,OLO1310,Circle Housing Group,Primary,Current,,,,
2e03983d-44d4-417e-b938-7ebe4457733e,OLO1552,National Historic Ships UK,Primary,Current,0208 312 8558,Telephone,"National Historic Ships UK is a government funded, independent organisation which gives objective advice to UK governments and local authorities, funding bodies, and the historic ships sector on all matters relating to historic vessels in the UK.",Notes
2e16edea-e690-432d-afba-d85d143675e6,OLO1178,The Mariner's Mirror,Primary,Current,,,,
2e2326a7-e71e-4682-9f04-f169489703fc,OLO1315,Plincke,Primary,Current,,,,
2e2791a2-1062-4cf7-8c28-256eabea8db4,OLO286,Allen Archaeology,Primary,Current,01522 685356,Telephone,Prior to July 2009 known as Allen Archaeological Associates.,Notes
2e2791a2-1062-4cf7-8c28-256eabea8db4,,Allen Archaeological Associates,Former,Current,01522 685356,Telephone,Prior to July 2009 known as Allen Archaeological Associates.,Notes
2e2791a2-1062-4cf7-8c28-256eabea8db4,,Allen Archaeology,Primary,Current,info@allenarchaeology.co.uk,Email,Prior to July 2009 known as Allen Archaeological Associates.,Notes
2e2791a2-1062-4cf7-8c28-256eabea8db4,,Allen Archaeological Associates,Former,Current,info@allenarchaeology.co.uk,Email,Prior to July 2009 known as Allen Archaeological Associates.,Notes
2e368bc1-a8ca-481b-83d2-907e9454a42a,OLO741,"Church, Quick & Whincop",Former,Historic,,,"Church, Quick and Whincop
Architects, surveyors and estate agents. They built several public buildings in the borough
namely Woolwich Baths and laid out Plumstead and Woolwich cemeteries.",Notes
2e389132-f182-4395-b206-f33a52b90e90,OLO1356,The Peter Dodge Partnership,Primary,Current,,,,
2e7800cc-b7d7-4437-96f3-5d597c2b035d,OLO1191,TWM Solicitors,Primary,Current,,,,
2e9104c8-83e6-485a-a630-c35fb5a3d2e4,OLO564,Willmott Dixon Construction Limited,Primary,Current,,,,
2eb63847-9871-4267-9cd5-032b490d3fad,OLO499,MRDA,Primary,Current,2087483755,Telephone,Architects and Conservation Consultants,Notes
2eb63847-9871-4267-9cd5-032b490d3fad,,,,Current,2087483756,Fax,Architects and Conservation Consultants,Notes
2ed43dc4-c46f-4773-a7fc-051438fbc98b,OLO1770,"Department of the Environment, Ancient Monuments division",Primary,Current,,,The Ministry of Works and its attendant responsibility for the upkeep of Ancient Monuments was absorbed into the Department of the Environment (DoE) in 1970.,Notes
2f039465-353c-4c1c-8f63-3eb4c280dde3,OLO1765,Geosphere Environmental Ltd,Primary,Current,,,,
2f0695d4-0f6c-4f39-b086-e85068b5a5e6,OLO876,Network Power,Primary,Current,,,,
2f3980fe-0990-4d49-99e3-736b348bc8ae,OLO548,Bournemouth University,Primary,Current,,,,
2f616a8e-4ae0-4cf5-b168-bd1c68e620b8,OLO219,Field Archaeology Group,Primary,Current,,,,
2f6d96ee-7f0a-4a58-bb2d-7dac0d7f6222,OLO663,Grimshaw Architects,Primary,Current,,,,
2f77473d-88d6-4842-9bb1-1a0b44b3cad4,OLO1251,Henley Halebrown Rorrison Architects,Primary,Current,,,,
2f851ab4-9478-49e3-9df4-13de71a47399,OLO1487,Skillcrown Homes Ltd.,Primary,Current,,,,
2f8f2a13-cdea-483c-be51-4a7546532a52,OLO1190,Laing Partnership,Primary,Current,,,,
2fca130e-dbdc-4808-8639-e594353b19d2,OLO1827,Heritage Information,Primary,Current,,,,
2fca1e8e-b0ae-42a0-82ea-287882faeca9,OLO1401,KSR Architects,Primary,Current,,,,
3012e340-1f92-43b7-8258-9223c4af52ee,OLO181,Council for British Archaeology,Primary,Current,,,,
302c84d5-ce42-449f-bcea-554cf4708057,OLO1640,URPS Urban and Rural Planning Solutions,Primary,Current,urps@ntlworld.com,Email,,
3051ccc4-d0c1-4f25-86cc-af63e903e110,OLO1134,Turner&Townsend,Primary,Current,,,,
3058cb59-1718-4f7d-8842-1ef98d9b82ec,OLO1429,Hayes Point (Sully) Limited,Primary,Current,,,,
305d4558-5d6a-4c90-aca9-00cf85b1f3bc,OLO690,Bill Morris Architect,Primary,Current,020 7635 9191,Telephone,,
305d4558-5d6a-4c90-aca9-00cf85b1f3bc,,,,Current,020 7635 9191,Fax,,
3075b13f-c26d-4698-9b96-f83ee893526b,OLO354,Enfield Museum,Primary,Current,0208 3791468,Telephone,"Enfield Museum Service's collections are located at:
Forty Hall, Forty Hill, Enfield, EN2 9HA. 
Tel: 020 8363 8196",Notes
3075b13f-c26d-4698-9b96-f83ee893526b,,,,Current,enfield.museum.service@enfield.gov.uk,Email,"Enfield Museum Service's collections are located at:
Forty Hall, Forty Hill, Enfield, EN2 9HA. 
Tel: 020 8363 8196",Notes
307d63b1-133e-4a8e-af96-7ce2993c1282,OLO231,Lindsey Archaeological Services,Primary,Current,las@lasarchaeology.demon.co.uk,Email,,
3091cc9c-9a81-471f-8c31-3439753008da,OLO1303,Hampstead Homes,Primary,Current,,,,
309b95c1-dc9a-4c6d-8bd2-865ae301b80f,OLO1034,M Reynolds,Primary,Current,,,,
30fbc3ce-a2f2-433d-a77e-3fd4950d5d8d,OLO609,Wanstead Parklands Community Project,Former,Historic,info@wansteadpark.org.uk,Email,Hon. Secretary Richard Arnopp,Notes
31293105-5b58-4670-9687-a4a9961f69d4,OLO160,PDM Associates,Primary,Current,,,,
31559309-0f33-41ad-b774-c31022c8c218,OLO1926,Trent & Peak Archaeology,Primary,Current,,,,
315632be-19b8-4e4a-9c5c-c15aca4e968e,OLO1042,JMB Property Investments Ltd,Primary,Current,,,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,OLO379,WYG,Primary,Current,0113 278 7111,Telephone,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,,White Young Green,Former,Current,0113 278 7111,Telephone,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,,WYG,Primary,Current,0113 275 0623,Fax,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,,White Young Green,Former,Current,0113 275 0623,Fax,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,,WYG,Primary,Current,leeds@wyg.com,Email,,
315c0f69-ad2c-4bd5-80ae-b625836e494e,,White Young Green,Former,Current,leeds@wyg.com,Email,,
31cc804d-7ff7-4fdd-8fda-b1be6f72754d,OLO1163,Chalegrove Properties Ltd,Primary,Current,,,,
31db7bb6-f750-4eba-b864-ed3922997fb8,OLO1685,Addyman Archaeology,Primary,Current,1315554678,Telephone,,
31fb39e0-3c76-4d67-86e6-0a6341597911,OLO1823,Quartet Architecture Ltd,Primary,Current,,,,
321e22c7-a623-4a2d-9f9d-bb0570bf7e83,OLO1050,Helical Bar (Maple) Limited,Primary,Current,,,,
32208508-0710-47c9-80c3-3b886049d088,OLO1037,Blackbottle Ltd,Primary,Current,,,,
327b3ca8-3b9e-4bda-a906-a17222cf7caf,OLO97,Donald Insall Associates Ltd,Primary,Current,,,"Alternate Address: 12 Devonshire Street, London, W1G7AB",Notes
32c4151a-d205-4de3-915e-c5165d11f1a1,OLO1083,Taylor Woodrow,Primary,Historic,,,Merged with George Wimpey (OLO1248) in July 2007 to create Taylor Wimpey (OLO1329).,Notes
32ebe67b-323f-4e00-90f6-a8eb21ef7fd7,OLO186,Clinch,Primary,Current,,,,
32ef9cbd-04d4-4685-af18-4e2c076ab1b0,OLO1681,Orion Heritage,Primary,Current,0161 955 4398,Telephone,,
32ef9cbd-04d4-4685-af18-4e2c076ab1b0,,,,Current,www.orionheritage.co.uk,Email,,
331adf94-1319-43f8-b7b5-f07effb0c4d0,OLO1906,Brill and Owen Architect,Primary,Current,,,,
331e3a7f-bd78-4465-b78a-cc0a8ce09bb9,OLO1245,Professor Robert Tavernor Consultancy,Primary,Current,,,,
335d99a9-d69a-44d8-8efc-95060914bc41,OLO1839,In2space Housing Ltd,Primary,Current,,,,
33a8a138-ad51-4e8d-89a5-cedd1c8d4055,OLO355,"Clapham Sect, The",Primary,Current,,,A group active in campaigning for the abolition of the slave trade between 1972 - 1808,Notes
33af38e6-c23d-4d40-a544-2984208a7fb6,OLO1880,David Kohn Architects Ltd,Primary,Current,,,,
